key,Enum_name,Type_Seat,Const_Number,UID,Candidate_Name,motor_cost,Motor Number
uuid:8b1d3e18-e405-4c6b-82c5-a1a60df7cdb0,Faizan,NA,36,2467,Inam Ullah Khan,-99,0
uuid:eddc6f90-bf37-4a8e-a36d-7e770e095b28,Faizan,NA,36,2468,Ishfaq Ahmed Khan,-99,0
uuid:1f022651-91aa-40c2-ad27-023cdecc3528,Faizan,NA,36,2470,Muhammad Ali,-99,0
uuid:01bfb96c-b01c-4d42-8eb6-c5c97bdad8e6,Faizan,NA,36,2471,Muhammad Anwar,-99,0
uuid:4021a81b-dfd8-497c-bcde-015ccde97f32,Faizan,NA,36,2472,Muhammad Idrees Khan,-99,0
uuid:665d2f7a-871e-42a8-ac30-d1553933849b,Faizan,NA,36,2473,Najib Ullah Khan,-99,0
uuid:af1f073e-9dab-43aa-9222-df306e39e6bf,Faizan,NA,36,2474,Nasim Ullah,-99,0
uuid:79dbd387-c7e4-4d32-842b-4fb4be1f28f9,Faizan,NA,37,2477,Asad Mehmood,-99,0
uuid:4a162205-b0f1-43fa-9cc9-ea358d82d1e1,Faizan,NA,37,2479,Faisal Karim Kundi,-99,0
uuid:c357cb1d-cb64-4dbc-af00-a945916f8a46,Faizan,NA,37,2482,Muhammad Ayub Khan,-99,0
uuid:86573748-30a6-4f6b-92b8-69a3ee911d9a,Faizan,NA,37,2483,Muhammad Ramzan,-99,0
uuid:68df5a4e-0ec5-4d76-8f3f-78c63b463cab,Faizan,NA,37,2485,Saeed Ahmed,-99,0
uuid:ea650ec4-e91c-4147-b9d3-dac8041fdf6d,Faizan,NA,37,2487,Ubaid Ur Rehman,-99,0
uuid:06d66c91-cf6c-46d5-a8cb-0b1be172754b,Faizan,NA,37,2488,Waqar Ahmed Khan,-99,0
uuid:b7127bbc-f9c3-4590-86bf-434ef6667224,Faizan,NA,38,-9999,Azad Nawaz Khan,-99,0
uuid:aecd2f6e-7cb4-4ea8-a80b-1cc5da9ab425,Faizan,NA,38,-9999,Muhammad Akram,-99,0
uuid:507b3193-b1e2-4217-9e90-f7bd7c03bc89,Faizan,NA,38,-9999,Muhammad Zubair,-99,0
uuid:f5cc7516-8595-49a5-b874-c3c5f5230601,Faizan,NA,38,-9999,Rehan Malik,0,0
uuid:210db45d-1645-4614-ab68-2fa854b07e74,Faizan,NA,38,-9999,Sayed Asad Ali Shah,-99,0
uuid:de063e44-7351-4286-9914-5f8289f40c25,Faizan,NA,38,2489,Ahmed Kundi,-99,0
uuid:0e3ff1f4-22ce-415f-b121-2171826e18db,Faizan,NA,38,2490,Akhtar Saeed,-99,0
uuid:dd96056d-4def-4ff0-86e4-aec44b5adcfd,Faizan,NA,38,2492,Chudhry Siraj Ud Din,-99,0
uuid:9c1862cf-11bf-4272-9b49-b19797979d23,Faizan,NA,38,2494,Faisal Karim Kundi,-99,0
uuid:6a83337a-46cb-44e3-a90b-6f9c054c685c,Faizan,NA,38,2495,Molana Fazl Ur Rehman,-99,0
uuid:cb8783cc-e04b-4078-9b54-20adcfb7b7db,Faizan,NA,38,2500,Muhammad Naeem Khan,-99,0
uuid:fead6d16-a141-4be2-ae79-0cffb5b49771,Faizan,NA,38,2501,Syed Hasnain Mohy Ud Din Gillani,0,0
uuid:c2463aeb-e73d-4239-a6e8-ced77ea8b0db,Faizan,NA,38,2502,Ubaid Ur Rehman,0,0
uuid:22ae8ecc-35bb-479e-8e72-e1b3c055aebd,Faizan,NA,38,2503,Waqar Ahmed Khan,0,0
uuid:9db8bf04-3782-4f89-b435-3afd0c6a8617,Faizan,NA,38,2505,Asmat Ullah,-99,0
uuid:bb601578-d5e2-4758-a84b-88fc440f09c1,Faizan,NA,39,-9999,Muhammad Fazal Ur Rehman,-99,0
uuid:c37d44bc-fc02-4896-a196-e4aee43adb54,Faizan,NA,39,-9999,Umar Farooq Khan,-99,0
uuid:ef0014ec-354d-4d87-869c-4accd82d972f,Faizan,NA,39,2506,Eithesham Ullah Khan,-99,0
uuid:9e6625d4-de61-455d-a15e-4078c8829417,Faizan,NA,39,2507,Faisal Karim Kundi,-99,0
uuid:9b6a398b-e4be-4d03-8206-d34d1d75e1e0,Faizan,NA,39,2508,Fazal Ur Rehman,-99,0
uuid:6514b2fc-4a46-41f6-8a67-34e9008fe034,Faizan,NA,39,2510,Muhammad Aftab Anayat,-99,0
uuid:87b95776-aabf-4b35-b362-44edb63f858f,Faizan,NA,39,2511,Muhammad Akbar Khan,-99,0
uuid:ee72aa8e-e958-4416-86c8-92d7d8daf7d9,Faizan,NA,39,2512,Muhammad Amir,-99,0
uuid:e5cc5d19-ee26-4d40-972a-3ca48c59f125,Faizan,NA,39,2513,Muhammad Maqbool,-99,0
uuid:fe376db2-b624-4b6e-9193-5ee3c3df58f2,Faizan,NA,39,2515,Nurang Khan,-99,0
uuid:6bb73f9c-f13c-462d-9872-fa3a24be860b,Faizan,NA,39,2516,Obaid Ur Rehman,-99,0
uuid:e43b7cf5-58d1-4eff-9f0e-5ff985215299,Faizan,NA,39,2517,Qaizar Khan,-99,0
uuid:76523032-437d-4f9c-9dbd-16967551a954,Faizan,NA,39,2518,Waqar Ahmed Khan,-99,0
uuid:afc9c81e-2180-4448-a942-fca4dba8f7aa,Faizan,NA,40,-9999,Fazal Ameen,-99,0
uuid:03805636-b6a0-4709-9538-0661a6870e76,Faizan,NA,40,-9999,Hamayo Khan,-99,0
uuid:c99d9a1e-8ed9-400d-82c7-0cd77ba0eb6c,Faizan,NA,40,-9999,Mian Sahib Rehman,-99,0
uuid:b1681702-d364-4906-9b92-c805085c95fe,Faizan,NA,40,-9999,Muhammad Irfan,-99,0
uuid:1148a02a-dabc-466e-a5ae-59e703593838,Faizan,NA,40,2533,Israr Uddin Khan,-99,0
uuid:3f4ab5ad-419a-40e6-a973-acd1a0c7cc13,Faizan,NA,40,2534,Javed Maindad,-99,0
uuid:092f1908-4298-468a-ad81-856f7eb6e24e,Faizan,NA,40,2535,Muamber Khan,-99,0
uuid:ec3a83f0-2414-4e09-bbe3-da9b22fc1bac,Faizan,NA,40,2543,Sayed Akhum Zada Chatan,-99,0
uuid:f031efa4-878f-4421-9f0b-5c26ddd90701,Faizan,NA,41,-9999,Aziz Ullah,-99,0
uuid:e76ef765-b641-4a6f-a440-f89b6f3a839e,Faizan,NA,41,-9999,Sultan Muhammad,-99,0
uuid:c245ebd6-bedd-4d0f-ac0e-c927f6a8c9e6,Faizan,NA,41,-9999,Waheed Gul,-99,0
uuid:1300d0a5-58e4-48c5-b842-874a6531c283,Faizan,NA,41,2548,Hafeez Ur Rehman,-99,0
uuid:07e23310-c124-4188-9aa5-f30976097fad,Faizan,NA,41,2550,Salah Ud Din,-99,0
uuid:c2fbbf1c-a6fd-43cc-a5c6-8846ab53ccb6,Faizan,NA,41,2552,Sher Ahmed,-99,0
uuid:47fa03e3-2613-4247-9ebc-00c65d682297,Faizan,NA,41,2554,Syed Akhun Zada Chattan,-99,0
uuid:fd44d697-16c5-40f4-a4d1-38effd5333aa,Faizan,NA,41,2555,Waheed Zaman,-99,0
uuid:6e57ac19-4267-4005-abb8-804f5802dde5,Faizan,NA,42,-9999,Aman Ullah,-99,0
uuid:2ba0a25b-b08a-4312-bda5-45bd742e1bcd,Faizan,NA,42,-9999,Ehsan Ullah,-99,0
uuid:9b474abe-fb43-4812-a488-43d4fca3e44d,Faizan,NA,42,2556,Abbas Ur Rehman,-99,0
uuid:7d319c64-2b5f-4fe6-b382-4ca6b74747e8,Faizan,NA,42,2557,Abdur Rehman,-99,0
uuid:206ef0ae-3ed7-45ff-8406-6d3e2755d741,Faizan,NA,42,2561,Israil,-99,0
uuid:11638797-b9f8-41e9-9e97-1b128fa0d1df,Faizan,NA,42,2564,Muhammad Iqrar Khan,-99,0
uuid:4cccc813-afd3-49af-afb7-a60fc46d5830,Faizan,NA,42,2567,Naveed Ali,-99,0
uuid:9684c55f-2bd4-4a74-b9f9-67fe5ccdf7fd,Faizan,NA,42,2569,Rehman Gul,-99,0
uuid:9229534c-0a2b-421b-9e37-bce6950b8831,Faizan,NA,42,2572,Shah Khalid,-99,0
uuid:cc540b92-4f49-44ae-82e3-6c4d91edc233,Faizan,NA,43,2574,Abdul Nawaz,-99,0
uuid:0d3338d2-5ce1-4eac-93ce-16fef1d536c2,Faizan,NA,43,2575,Abdur Raziq Shinwari,-99,0
uuid:3106bd8a-0fa7-4228-b3e4-56b09374b631,Faizan,NA,43,2576,Alhaj Shah Jee Gul Afridi,-99,0
uuid:c9586376-8bd4-4a5a-b1fc-f98220eeb99d,Faizan,NA,43,2578,Daulat Shah,-99,0
uuid:fda4a3b9-2e75-4f09-8f7e-c55fadcd8c59,Faizan,NA,43,2579,Hazrat Wali,-99,0
uuid:c58e109f-d63b-4258-860c-dd969c9f90b8,Faizan,NA,43,2580,Ihsan Ullah,-99,0
uuid:99ee58e9-8620-4a4c-b032-0fc652a99587,Faizan,NA,43,2582,Muhammad Ijaz,-99,0
uuid:13ba04a3-0d14-4dae-abe4-63be19b26604,Faizan,NA,43,2583,Nawabzada Muhammad Shah,-99,0
uuid:d49d33b0-b558-4ea1-a797-e6de3642569d,Faizan,NA,43,2585,Saida Jan,-99,0
uuid:614b2e7b-6371-4584-8c46-93e51f621b1e,Faizan,NA,43,2589,Shakeel Afridi,-99,0
uuid:7becf114-d434-4a78-bab8-999b181f6423,Faizan,NA,43,2590,Shermat Khan,-99,0
uuid:7569c87c-acf3-46a7-88cb-bf74785fbcfd,Faizan,NA,43,2591,Zar Noor Afridi,-99,0
uuid:d8ee0529-f1fe-4cbc-821c-af82f3125873,Faizan,NA,44,-9999,Abdul Ghani,-99,0
uuid:527b5c1e-e05a-49f0-9541-8b71af0bbd82,Faizan,NA,44,-9999,Awal Gul Afridi,-99,0
uuid:750875fc-307a-4eac-b6b5-66c94a6de083,Faizan,NA,44,-9999,Balawal Afridi,-99,0
uuid:cc48df47-5076-4616-b30d-dae020343380,Faizan,NA,44,-9999,Gulmadar,-99,0
uuid:35590739-dd24-4090-91d0-d9432071ef7c,Faizan,NA,44,-9999,Malik Zahir Shah,-99,0
uuid:cc62da8b-ae39-4b71-9396-256f98ed5a43,Faizan,NA,44,-9999,Muhammad Zubair,-99,0
uuid:ed167463-f9a9-4cb3-91dc-5403ad695ff6,Faizan,NA,44,2593,Adnan Nasir,-99,0
uuid:78eb5b3e-7700-4bd3-9760-f96eeb3428a6,Faizan,NA,44,2597,Attaullah Khan,-99,0
uuid:8b8d04bc-5143-48f7-955a-37ab4f0cd624,Faizan,NA,44,2598,Dilshad Ullah,-99,0
uuid:42db0188-8fea-4293-a640-04dc10c49767,Faizan,NA,44,2599,Ghulam Ishaq Khan,-99,0
uuid:5eaa8c30-a331-4bf1-96e9-25b587d7d175,Faizan,NA,44,2600,Gul Wali Khan,-99,0
uuid:b5f9ba2d-094c-4719-9aaa-f6e4d01c608a,Faizan,NA,44,2601,Hameed Ullah Jan Afridi,-99,0
uuid:961c0518-22ae-485f-8d68-5377f708dadc,Faizan,NA,44,2603,Hazrat Wali,-99,0
uuid:af6c880a-9de4-4b21-ace9-8d542a037ab3,Faizan,NA,44,2604,Imran Khan,-99,0
uuid:af7b9136-ad74-48f9-906c-445d589f33b8,Faizan,NA,44,2606,Jan Wali,-99,0
uuid:3ea86c97-2cc1-4f9f-8a9b-171bb5d287b5,Faizan,NA,44,2607,Jasam Khan,-99,0
uuid:0cfb49fc-c01b-4659-9b83-78eac6a45e70,Faizan,NA,44,2609,Khan Wali,-99,0
uuid:a49309e9-2baa-4246-aae2-e202cd380a60,Faizan,NA,44,2610,Malik Waris Khan,-99,0
uuid:524e0651-cd68-43ac-b3d5-d22ffc54af25,Faizan,NA,44,2612,Masood Jan Afridi,-99,0
uuid:4963fa3e-e151-427f-922b-7a0d9ad73b2e,Faizan,NA,44,2614,Mohammad Shafique,-99,0
uuid:711ebfef-e931-4d06-b4d1-78ab9491fd21,Faizan,NA,44,2616,Murad Khan Afridi,-99,0
uuid:3a470848-d92a-4460-99de-2b57cdc5aa2b,Faizan,NA,44,2617,Musarat Shah,-99,0
uuid:4ef9c90d-20b9-40a8-b3e9-0c7f4a0c73b8,Faizan,NA,44,2619,Naseer Ahmed,-99,0
uuid:9d472044-dd08-4d4a-946b-8a20116a54b8,Faizan,NA,44,2620,Nasir Khan,-99,0
uuid:d41b1e45-4ac1-4301-9df0-6c9d41f51f67,Faizan,NA,44,2623,Saeed Ullah,-99,0
uuid:a2246b5a-09f3-40a2-aefe-63c20d878787,Faizan,NA,44,2624,Saeed Karam Shah Afridi,-99,0
uuid:e95557af-af8c-49a0-997b-9e507cecc3b1,Faizan,NA,44,2626,Saeed Nawab,-99,0
uuid:62fcb220-6034-4c4d-b295-b3476602d9ed,Faizan,NA,44,2627,Shah Faisal Afridi,-99,0
uuid:ac024110-112e-4b31-bcf4-22bcd636c896,Faizan,NA,44,2629,Sohail Ahmed,-99,0
uuid:c58720b2-1a71-4d7c-8620-2a0595d7617d,Faizan,NA,44,2630,Sohbat Khan,-99,0
uuid:09778735-f994-4cde-b4db-96c336606279,Faizan,NA,44,2631,Zahid Ullah,-99,0
uuid:0bad9968-9c74-4c75-86f6-26f78da6fa5b,Faizan,NA,45,-9999,Abdul Jalil,-99,0
uuid:432c27ca-a391-42aa-bc45-59ca45416a43,Faizan,NA,45,-9999,Abdul Wali,-99,0
uuid:4859f86c-4920-4905-a71a-80d081093d4a,Faizan,NA,45,2632,Abdul Karim Abid,-99,0
uuid:7116abdd-c7ab-4c0b-85a1-d47c4442d20b,Faizan,NA,45,2638,Akhunzada Abdul Wali Khan,-99,0
uuid:ee10780d-5695-4b69-ba48-6ab2f42f0ff2,Faizan,NA,45,2639,Akhunzada Muhammad Akram Khan,-99,0
uuid:3c508742-78d0-40f6-a01d-8d84aa231468,Faizan,NA,45,2644,Badi Zaman,-99,0
uuid:0df63a4f-3a66-4cfc-89b9-cf6c934b8c49,Faizan,NA,45,2645,Fakhar Zaman,-99,0
uuid:b4c47555-5ba6-4fb4-87fb-86fac48e2d4f,Faizan,NA,45,2665,Naveed Ahmed Khan,-99,0
uuid:80763801-f2ff-45c3-809b-b61aed708528,Faizan,NA,45,2666,Niaz Badshah,-99,0
uuid:3a9aa93d-1c30-42c9-a541-968789745e0c,Faizan,NA,45,2668,Noor Muhammad,-99,0
uuid:fc853443-001a-4dc9-b235-37c08fa4f3d5,Faizan,NA,46,-9999,Asmat Ullah,-99,0
uuid:baecd20a-940e-48ad-b3b9-ec3d2c522260,Faizan,NA,46,-9999,Muhammad Darwish,-99,0
uuid:bc7d9992-3954-4ce3-b3ca-9f2d0c8341ab,Faizan,NA,46,-9999,Zulfiqar Ali,-99,0
uuid:5b2d9f77-8148-4ae4-88ca-a79afaa78d7d,Faizan,NA,46,2670,Abdul Ghafar,-99,0
uuid:cd241a0a-96bc-4772-8b8e-99e42febe631,Faizan,NA,46,2671,Ali Begum Khan,-99,0
uuid:c4ae8880-d8dd-40f8-a849-90847aad554a,Faizan,NA,46,2672,Amir Abbas,-99,0
uuid:94417508-6df1-4726-97f1-9e74813afcd0,Faizan,NA,46,2673,Anayat Ali,-99,0
uuid:8a42a1e5-fae0-4d78-a549-8d8d198b1685,Faizan,NA,46,2675,Fazal Rabi,-99,0
uuid:e3c369e2-8d39-4a3c-80a5-376816dd37fb,Faizan,NA,46,2676,Hashmat Hussain,-99,0
uuid:b98d1a6d-f55f-4571-a160-8d552804819c,Faizan,NA,46,2679,Jamil Hussain,-99,0
uuid:efe95595-6d6c-4b1d-ae52-7420b1077ca4,Faizan,NA,46,2680,Mansab Ali,-99,0
uuid:fa183354-5c1e-4c70-868b-c0f9d3b1300c,Faizan,NA,46,2681,Mehmood Ali Jaan,-99,0
uuid:1d25c0b3-b3b2-499f-8919-e2f2ea68b21b,Faizan,NA,46,2683,Muhammad Nasib,-99,0
uuid:4ea7c93e-3010-46f6-8d65-160aeee02f80,Faizan,NA,46,2689,Sher Hussain,-99,0
uuid:98509c1c-c367-4b5a-9b44-3b1131358501,Faizan,NA,46,2693,Waqar Ahmed,-99,0
uuid:403ec774-95e1-428f-a8b0-443a2a0efecb,Faizan,NA,47,-9999,Adeel Shah,-99,0
uuid:2ab53a54-3ae3-4522-bac4-c6aec70fcb13,Faizan,NA,47,-9999,Arshad Ullah Khan,-99,0
uuid:05c8adca-b2c2-4374-ae74-687d0d3761f1,Faizan,NA,47,2697,Akhtar Gul,-99,0
uuid:124d2c65-e014-4074-84c0-76aa147c28c7,Faizan,NA,47,2699,Essam Uddin,-99,0
uuid:62054214-b64f-499f-bccb-c47a77ad62c6,Faizan,NA,47,2702,Iqbal Hussain,-99,0
uuid:6c979c0b-924e-48e9-a64b-1c90002fc51d,Faizan,NA,47,2703,Jawad Hussain,-99,0
uuid:ffdeab00-0425-4bea-bfee-efd911c2bb17,Faizan,NA,47,2707,Malik Khalid Naseem,-99,0
uuid:57de2213-8a5f-446d-a053-260b59a8d6c6,Faizan,NA,47,2710,Noor Shaheed Khan,-99,0
uuid:f5134677-e021-4744-bf9d-f5dc620ad6c1,Faizan,NA,47,2714,Raj Muhammad,-99,0
uuid:fef5f422-cc66-4904-8674-87b08be9deaa,Faizan,NA,47,2719,Speen Gul,-99,0
uuid:27cf138b-44a2-40dc-b97a-94eb33d1689a,Aqsa,NA,52,-9999,Asiya Bibi,-99,0
uuid:981a182a-7ab6-44b0-b456-74c7d6f49d8a,Aqsa,NA,52,-9999,Ch Ilyas,-99,0
uuid:359f0b44-7222-491b-ac61-84314b8a182d,Aqsa,NA,52,-9999,Ch.Kursheed,-99,0
uuid:017bbfb8-7396-4b51-8faa-684b62f18e9e,Aqsa,NA,52,-9999,Huma Ayub,-99,0
uuid:3ce7bbc7-adab-4d4e-b26a-62f4271f6ad4,Aqsa,NA,52,-9999,Jamil Khokhar,-99,0
uuid:7fdec163-3a32-4267-8fdd-d1843dd20533,Aqsa,NA,52,-9999,Muhmmad Aftab,-99,0
uuid:077a2795-4d21-40a3-b9ea-b27a7513c13d,Aqsa,NA,52,-9999,Muhmmad Arif Alvi,-99,0
uuid:0272444f-c836-4e0a-9222-6c547e83bd31,Aqsa,NA,52,-9999,Muhmmad Habib,-99,0
uuid:daa86922-9a57-4a6e-8d37-bed55b625fa3,Aqsa,NA,52,-9999,Muhmmad Tariq Abasi,-99,0
uuid:2a995e25-db2e-4280-b7a0-ca47e1dab4bf,Aqsa,NA,52,-9999,Musa Khan,-99,0
uuid:b97ed17f-003d-45ff-b9b3-20338262bb9f,Noman athar,NA,52,-9999,Nazir Ul Ha,-99,0
uuid:0aa4b557-070f-4965-a64e-3d6d389bca2b,Aqsa,NA,52,-9999,Raja Khuram Nawaz,-99,0
uuid:96549c0d-d4c5-4236-a736-c7c236f97727,Aqsa,NA,52,-9999,Rizwaan Ahmmad,-99,0
uuid:a5034062-7bbd-4304-a001-4ae639c0f0f9,Aqsa,NA,52,-9999,Sayed Amjad Ali Shah,-99,0
uuid:903ea55c-8683-4712-ab8d-6c43ce6a6f14,Aqsa,NA,52,-9999,Sayed Hasan Zafar,-99,0
uuid:3123bf19-642e-494b-a555-f179a50f7e04,Aqsa,NA,52,-9999,Tariq Abbasi,-99,0
uuid:9e333308-1cc0-4463-aaf6-9ec2b8d49e72,Aqsa,NA,53,-9999,Ali Nawaz,-99,0
uuid:3c7a999d-28ee-4476-99f5-25b13a1d0f11,Aqsa,NA,53,-9999,Amjad Ali,-99,0
uuid:18ef0398-36df-46fa-8b0f-fdfbd68ddfcf,Aqsa,NA,53,-9999,Amjad Masih,-99,0
uuid:cd809ba4-198a-4e7c-806c-7dd80f46af76,Aqsa,NA,53,-9999,Ammar Rashid,-99,0
uuid:2fe46c1d-1c81-40e0-850c-d11f0e2ca0ea,Aqsa,NA,53,-9999,Amon Pasha,-99,0
uuid:292a57c8-dccd-4403-b223-24090d575c4e,Aqsa,NA,53,-9999,Ayesha Gulalai,-99,0
uuid:c637eb41-d601-4080-a418-2e0dc912ebdd,Aqsa,NA,53,-9999,Bilal Faisl Ameen,-99,0
uuid:0db0eb3e-d2ec-48b8-a501-690ff29c6a32,Aqsa,NA,53,-9999,Ch Ilyas Mehrba,-99,0
uuid:0489b622-18e7-4e3b-9339-c3947f3ab313,Aqsa,NA,53,-9999,Nadeem Sarwar,-99,0
uuid:023ac27e-980c-4a46-95f1-3727a98ae034,Aqsa,NA,53,-9999,Nadeem Ul Zafar,-99,0
uuid:82a9ded8-4a96-434c-88ad-6ce754d5b8d5,Aqsa,NA,53,-9999,Nasir Munir,-99,0
uuid:1bdb2f79-d30d-4137-b744-0f7862143897,Aqsa,NA,53,-9999,Saifullah Nasar,-99,0
uuid:27827296-d6d0-4326-b8fa-b9fbf76ece5e,Aqsa,NA,53,-9999,Shamaskh Hassan,-99,0
uuid:5f3c531b-348b-4cc2-9d07-5d84a5ee2a66,Aqsa,NA,53,-9999,Zarnosh Yaqoob,-99,0
uuid:e5cfc19a-9a40-4113-9649-0cbf5365fb5a,Saba Javed,NA,54,-9999,Amir Naeem,-99,0
uuid:d923b07d-28ea-4b57-aedb-0a4d843e346a,Saba Javed,NA,54,-9999,Anwar Ul Haq,-99,0
uuid:e2193738-2eb1-4bca-b3b1-f3fac25ceddc,Saba Javed,NA,54,-9999,Bilal Faisal,-99,0
uuid:319cf8e8-27eb-46e6-a15e-2f0622938dc0,Saba Javed,NA,54,-9999,Jasneem Ul Haq,-99,0
uuid:4f864b7e-9e57-41e4-a397-e995e70d6b3c,Saba Javed,NA,54,-9999,Noshen Gul,-99,0
uuid:2d76d138-c235-41d4-af74-61e98bdda9e6,Aqsa,NA,55,-9999,M.Zain Ilahi,-99,0
uuid:1f9caeb4-e0e4-43a4-b0d8-bf1edd644fd4,Aqsa,NA,55,-9999,Muhmmad Salman Sarwar,0,0
uuid:a22e2c8a-74e3-46c1-a020-08e453ef9125,Aqsa,NA,55,-9999,Saraj Gull,0,0
uuid:39fc0d7b-4ea2-403d-8515-9fea9a368f5c,Aqsa,NA,55,2916,Sheikh Aftab Ahmed,0,0
uuid:9ed8fedf-89d1-4309-8fe0-bc3f869bdb36,Aqsa,NA,55,2917,Tahir Sadik,0,0
uuid:a76fd5f0-6575-4051-a942-f5986e414146,Aqsa,NA,56,-9999,Malik Sher Khan,-99,0
uuid:43dd4d1c-9c43-453d-be63-9e41ce9e8336,Aqsa,NA,56,-9999,Malik Sohail Khan,0,0
uuid:3d9f7a0c-6aa8-470d-8254-5a5b9e6f00f2,Aqsa,NA,56,-9999,Tahir Sadik,0,0
uuid:d5887667-b909-4d70-ba48-867dcc7a64fe,Aqsa,NA,56,2925,Sayed Faisal Mehmood,0,0
uuid:310cfee0-80d8-4bc9-a6b1-162e022127bb,Faiq Khokhar,NA,57,2929,M Muneeb Satti,-99,0
uuid:23e5524e-7cd7-485c-890c-30e04f3cef5b,Faiq Khokhar,NA,57,2932,Sameenq Shahid,-99,0
uuid:c90b07eb-38b2-4d4c-a620-6c2382541dca,Faiq Khokhar,NA,58,2935,Ch M Azeem,0,0
uuid:fa332f8c-8c39-4261-b134-885e51163cbd,Faiq Khokhar,NA,58,2938,M Ramzan Awaan,-99,0
uuid:f452f3ea-4e8d-4f99-9308-aaeba2d71341,Faiq Khokhar,NA,58,2943,Tariq Mehmood,-99,0
uuid:f86dc6df-c6ea-4384-b5af-54a2cfc409c0,Faiq Khokhar,NA,59,2946,Ch Nisar Ali Khan,-99,0
uuid:bb2bdf72-43a0-4f03-9f06-7b12adab379e,Faiq Khokhar,NA,59,2947,Ch M Kamran Ali Khan,-99,0
uuid:2373ef21-0754-430e-8815-8ab0dba5a87f,Faiq Khokhar,NA,59,2949,Malik M Taj,-99,0
uuid:415436ef-6e48-4ebe-a4d7-41d140367a13,Faiq Khokhar,NA,59,2950,Molana Abdul Ghaffar Ghafuri Toheedi,0,0
uuid:739dcc20-f85e-42cb-a842-92ebbc3cb9ac,Faiq Khokhar,NA,59,2952,Raja Qamar Ul Islam,-99,0
uuid:117bc50d-633a-4c05-a848-aff08cfe43bb,Faiq Khokhar,NA,59,2953,Safdar Ali Khan,-99,0
uuid:1641a990-5827-4e73-927f-39ac3a2b9282,Faiq Khokhar,NA,61,2964,Aizaz Asif,-99,0
uuid:3c76efe7-17b4-4752-9952-2d31de8a2027,Faiq Khokhar,NA,61,2971,M Gulzar,-99,0
uuid:1bca9296-4887-459d-ad66-36edf9b9b2f2,Faiq Khokhar,NA,61,2972,M Nabi,-99,0
uuid:955e5205-66d0-4ce2-b483-dc1459858328,Faiq Khokhar,NA,61,2973,M Shabir Awan,-99,0
uuid:370056b0-0a10-4dd5-b861-b216252b119c,Faiq Khokhar,NA,61,2975,Raja Jahanabad,-99,0
uuid:ba91cbaf-a9a7-42e6-9672-39ad0b4f0f8f,Faiq Khokhar,NA,61,2976,Raja Khawar Bashir,-99,0
uuid:7fdd404d-505f-47d4-b85e-f11b4caaa3d0,Faiq Khokhar,NA,61,2979,Shoukat Rasheed Butt,-99,0
uuid:846c8cda-2522-4661-9432-784992bc2f50,Faiq Khokhar,NA,62,2982,Asghar Ali Mubarak,-99,0
uuid:6bfadcc1-ed4d-4c4d-9ed3-82be2b7b01db,Faiq Khokhar,NA,62,2985,Ghulam Mustafa,-99,0
uuid:f58421ae-6cb5-4968-9691-032b49b77bb5,Faiq Khokhar,NA,62,2986,Makhdoom M Niaz Inqlabi,-99,0
uuid:ed7effce-7224-47a0-8f5c-a87033a78d2e,Faiq Khokhar,NA,62,2988,M Farooq,-99,0
uuid:07aa8300-9be6-4c5a-a64a-cadef361eac2,Faiq Khokhar,NA,62,2989,Shehzad Imran,-99,0
uuid:ca10def7-9278-4726-bbae-9b450a8761d1,Faiq Khokhar,NA,62,2992,Tariq Munir,-99,0
uuid:a9be0c5e-e7de-4180-bf23-0a1264b311a8,Faiq Khokhar,NA,62,2993,Yasir Mehmood,-99,0
uuid:594a7efe-48ce-4c93-ba08-f50e79ce9d6d,Faiq Khokhar,NA,63,2994,Ch. Nisar Ali Khan,-99,0
uuid:40a934c7-f5d3-4065-9753-0887e616099e,Faiq Khokhar,NA,63,2996,Muhammad Ijaz Ahmad,-99,0
uuid:9aaca35a-088e-48b3-80aa-3e58387ee659,Faiq Khokhar,NA,63,2999,Mumtaz Khan,-99,0
uuid:cc6ecdc8-8dff-438f-be66-6bfac26a6fa1,Faiq Khokhar,NA,63,3000,Syed Ishrat Ali,-99,0
uuid:cd4528f1-974e-4736-87b3-6b07cc9375e9,Faiq Khokhar,NA,63,3001,Tahir Mehmood,-99,0
uuid:67b9d685-f16a-4301-85b3-c2a2fe91c85e,Aqsa,NA,64,-9999,Abdul Satar,0,0
uuid:c86d2dae-defe-4876-82c7-3889fba691db,Aqsa,NA,64,-9999,Aj Muhmmad,0,0
uuid:4c293397-4f30-4edf-89fe-288206a5dae9,Aqsa,NA,64,-9999,Asad Raza,0,0
uuid:15fed610-deee-4e6e-a7de-8f05788066c3,Aqsa,NA,64,-9999,Hafiz Abdul Qadir,0,0
uuid:187868c2-2cc5-42f1-8a45-5798933bb96c,Aqsa,NA,64,-9999,Jabar Ahmad,-99,0
uuid:7c813704-a892-49ed-bb16-9392b69dc076,Aqsa,NA,64,-9999,Khuram Ali Khan,0,0
uuid:6c1ea24b-934d-458a-acaf-a37b79d9c1d8,Aqsa,NA,64,-9999,Sardar Aftab Khan,0,0
uuid:3a329e5b-0375-41c7-8684-348a3e16631a,Aqsa,NA,64,-9999,Sardar Gulam Abbas,0,0
uuid:458dd11d-71f8-44fd-a3c7-d4a342aaf156,Moeez,NA,66,-9999,Ahmad Gul Afraz,-99,0
uuid:2b162e29-9551-4204-bb2e-cc4926036680,Moeez,NA,66,-9999,Raja Asif Khan,-99,0
